月,日,星期,,,,,,,,行号,方案号
8,27,3,5,,1,2,2,2,,1行,方案1021
8,27,3,5,5,1,2,0,0,0,2行,方案1021
8,27,3,7,4,4,3,0,0,6,3行,方案1021
8,27,3,7,4,3,3,6,6,6,4行,方案1021
8,27,3,7,4,3,9,9,,6,5行,方案1021
8,27,3,7,4,3,,9,9,8,6行,方案1021
8,27,3,,,,,8,8,8,7行,方案1021
8,27,3,5,5,7,7,7,7,,0行,方案1022
8,27,3,5,,4,0,0,0,,1行,方案1022
8,27,3,5,5,4,0,0,3,3,2行,方案1022
8,27,3,2,2,4,3,3,3,6,3行,方案1022
8,27,3,1,2,4,4,6,6,6,4行,方案1022
8,27,3,1,2,2,9,9,,6,5行,方案1022
8,27,3,1,1,1,,9,9,8,6行,方案1022
8,27,3,,,,,8,8,8,7行,方案1022
8,27,3,5,5,7,7,7,7,,0行,方案1023
8,27,3,5,,9,6,6,6,,1行,方案1023
8,27,3,5,5,9,9,6,2,2,2行,方案1023
8,27,3,1,1,1,9,6,2,4,3行,方案1023
8,27,3,1,3,3,3,2,2,4,4行,方案1023
8,27,3,1,0,0,3,3,,4,5行,方案1023
8,27,3,0,0,0,,8,4,4,6行,方案1023
8,27,3,,,,,8,8,8,7行,方案1023
8,27,3,1,1,1,0,0,0,,0行,方案1024
8,27,3,1,,9,9,0,0,,1行,方案1024
8,27,3,1,3,7,9,9,2,2,2行,方案1024
8,27,3,3,3,7,5,5,2,4,3行,方案1024
8,27,3,3,6,7,5,2,2,4,4行,方案1024
8,27,3,3,6,7,5,5,,4,5行,方案1024
8,27,3,6,6,6,,8,4,4,6行,方案1024
8,27,3,,,,,8,8,8,7行,方案1024
8,27,3,1,1,1,9,2,2,,0行,方案1025
8,27,3,1,,0,9,9,2,,1行,方案1025
8,27,3,1,0,0,6,9,2,2,2行,方案1025
8,27,3,7,0,0,6,6,6,4,3行,方案1025
8,27,3,7,5,5,6,3,3,4,4行,方案1025
8,27,3,7,5,3,3,3,,4,5行,方案1025
8,27,3,7,5,5,,8,4,4,6行,方案1025
8,27,3,,,,,8,8,8,7行,方案1025
8,27,3,7,7,7,7,2,2,,0行,方案1026
8,27,3,0,,5,5,5,2,,1行,方案1026
8,27,3,0,0,5,6,5,2,2,2行,方案1026
8,27,3,0,0,9,6,6,6,4,3行,方案1026
8,27,3,1,9,9,6,3,3,4,4行,方案1026
8,27,3,1,9,3,3,3,,4,5行,方案1026
8,27,3,1,1,1,,8,4,4,6行,方案1026
8,27,3,,,,,8,8,8,7行,方案1026
8,27,3,7,5,5,3,2,2,,0行,方案1027
8,27,3,7,,5,3,3,2,,1行,方案1027
8,27,3,7,5,5,6,3,2,2,2行,方案1027
8,27,3,7,6,6,6,3,9,4,3行,方案1027
8,27,3,1,0,0,6,9,9,4,4行,方案1027
8,27,3,1,0,0,0,9,,4,5行,方案1027
8,27,3,1,1,1,,8,4,4,6行,方案1027
8,27,3,,,,,8,8,8,7行,方案1027
8,27,3,7,5,5,3,2,2,,0行,方案1028
8,27,3,7,,5,3,3,2,,1行,方案1028
8,27,3,7,5,5,6,3,2,2,2行,方案1028
8,27,3,7,6,6,6,3,9,4,3行,方案1028
8,27,3,1,1,1,6,9,9,4,4行,方案1028
8,27,3,1,0,0,0,9,,4,5行,方案1028
8,27,3,1,0,0,,8,4,4,6行,方案1028
8,27,3,,,,,8,8,8,7行,方案1028
8,27,3,5,5,5,3,2,2,,0行,方案1029
8,27,3,5,,5,3,3,2,,1行,方案1029
8,27,3,7,7,7,7,3,2,2,2行,方案1029
8,27,3,6,1,1,1,3,9,4,3行,方案1029
8,27,3,6,6,6,1,9,9,4,4行,方案1029
8,27,3,6,0,0,1,9,,4,5行,方案1029
8,27,3,0,0,0,,8,4,4,6行,方案1029
8,27,3,,,,,8,8,8,7行,方案1029
8,27,3,5,5,5,3,2,2,,0行,方案1030
8,27,3,5,,5,3,3,2,,1行,方案1030
8,27,3,7,7,7,7,3,2,2,2行,方案1030
8,27,3,6,6,6,0,3,9,4,3行,方案1030
8,27,3,1,6,0,0,9,9,4,4行,方案1030
8,27,3,1,6,0,0,9,,4,5行,方案1030
8,27,3,1,1,1,,8,4,4,6行,方案1030
8,27,3,,,,,8,8,8,7行,方案1030
8,27,3,4,4,4,4,2,2,,0行,方案1031
8,27,3,4,,8,8,8,2,,1行,方案1031
8,27,3,9,9,8,3,3,2,2,2行,方案1031
8,27,3,7,9,9,6,3,3,3,3行,方案1031
8,27,3,7,5,5,6,1,1,1,4行,方案1031
8,27,3,7,5,6,6,6,,1,5行,方案1031
8,27,3,7,5,5,,0,0,1,6行,方案1031
8,27,3,,,,,0,0,0,7行,方案1031
8,27,3,7,2,2,5,5,5,,0行,方案1032
8,27,3,7,,2,5,3,5,,1行,方案1032
8,27,3,7,6,2,2,3,4,4,2行,方案1032
8,27,3,7,6,6,6,3,3,4,3行,方案1032
8,27,3,0,6,1,1,1,3,4,4行,方案1032
8,27,3,0,0,1,9,9,,4,5行,方案1032
8,27,3,0,0,1,,9,9,8,6行,方案1032
8,27,3,,,,,8,8,8,7行,方案1032
8,27,3,4,4,4,4,2,2,,0行,方案1033
8,27,3,7,,5,4,5,2,,1行,方案1033
8,27,3,7,8,5,5,5,2,2,2行,方案1033
8,27,3,7,8,8,8,1,1,1,3行,方案1033
8,27,3,7,9,9,6,6,6,1,4行,方案1033
8,27,3,9,9,3,3,6,,1,5行,方案1033
8,27,3,3,3,3,,6,0,0,6行,方案1033
8,27,3,,,,,0,0,0,7行,方案1033
8,27,3,7,7,7,7,2,2,,0行,方案1034
8,27,3,4,,8,8,8,2,,1行,方案1034
8,27,3,4,4,4,4,8,2,2,2行,方案1034
8,27,3,5,5,9,9,1,1,1,3行,方案1034
8,27,3,5,9,9,6,6,6,1,4行,方案1034
8,27,3,5,5,3,3,6,,1,5行,方案1034
8,27,3,3,3,3,,6,0,0,6行,方案1034
8,27,3,,,,,0,0,0,7行,方案1034
8,27,3,5,5,3,9,2,2,,0行,方案1035
8,27,3,5,,3,9,9,2,,1行,方案1035
8,27,3,5,5,3,3,9,2,2,2行,方案1035
8,27,3,7,4,8,3,1,1,1,3行,方案1035
8,27,3,7,4,8,6,6,6,1,4行,方案1035
8,27,3,7,4,8,8,6,,1,5行,方案1035
8,27,3,7,4,4,,6,0,0,6行,方案1035
8,27,3,,,,,0,0,0,7行,方案1035
8,27,3,4,4,4,4,2,2,,0行,方案1036
8,27,3,4,,8,8,8,2,,1行,方案1036
8,27,3,7,5,5,5,8,2,2,2行,方案1036
8,27,3,7,5,9,5,1,1,1,3行,方案1036
8,27,3,7,9,9,6,6,6,1,4行,方案1036
8,27,3,7,9,3,3,6,,1,5行,方案1036
8,27,3,3,3,3,,6,0,0,6行,方案1036
8,27,3,,,,,0,0,0,7行,方案1036
8,27,3,5,5,5,7,2,2,,0行,方案1037
8,27,3,5,,5,7,8,2,,1行,方案1037
8,27,3,3,4,4,7,8,2,2,2行,方案1037
8,27,3,3,3,4,7,8,8,6,3行,方案1037
8,27,3,1,3,4,9,6,6,6,4行,方案1037
8,27,3,1,3,4,9,9,,6,5行,方案1037
8,27,3,1,1,1,,9,0,0,6行,方案1037
8,27,3,,,,,0,0,0,7行,方案1037
8,27,3,5,5,5,7,2,2,,0行,方案1038
8,27,3,5,,5,7,8,2,,1行,方案1038
8,27,3,1,1,1,7,8,2,2,2行,方案1038
8,27,3,1,3,4,7,8,8,6,3行,方案1038
8,27,3,1,3,4,9,6,6,6,4行,方案1038
8,27,3,3,3,4,9,9,,6,5行,方案1038
8,27,3,3,4,4,,9,0,0,6行,方案1038
8,27,3,,,,,0,0,0,7行,方案1038
8,27,3,7,0,0,0,2,2,,0行,方案1039
8,27,3,7,,0,0,4,2,,1行,方案1039
8,27,3,7,4,4,4,4,2,2,2行,方案1039
8,27,3,7,5,5,3,3,3,6,3行,方案1039
8,27,3,1,5,3,3,6,6,6,4行,方案1039
8,27,3,1,5,5,9,9,,6,5行,方案1039
8,27,3,1,1,1,,9,9,8,6行,方案1039
8,27,3,,,,,8,8,8,7行,方案1039
8,27,3,4,4,0,0,2,2,,0行,方案1040
8,27,3,4,,0,0,0,2,,1行,方案1040
8,27,3,4,7,7,7,7,2,2,2行,方案1040
8,27,3,4,5,5,3,3,3,6,3行,方案1040
8,27,3,1,5,3,3,6,6,6,4行,方案1040
8,27,3,1,5,5,9,9,,6,5行,方案1040
8,27,3,1,1,1,,9,9,8,6行,方案1040
8,27,3,,,,,8,8,8,7行,方案1040
8,27,3,5,5,5,9,2,2,,0行,方案1041
8,27,3,5,,5,9,9,2,,1行,方案1041
8,27,3,4,4,0,0,9,2,2,2行,方案1041
8,27,3,4,0,0,0,1,1,1,3行,方案1041
8,27,3,4,6,7,7,7,7,1,4行,方案1041
8,27,3,4,6,3,3,3,,1,5行,方案1041
8,27,3,6,6,6,,3,3,8,6行,方案1041
8,27,3,,,,,8,8,8,7行,方案1041
8,27,3,3,4,4,9,2,2,,0行,方案1042
8,27,3,3,,4,9,9,2,,1行,方案1042
8,27,3,3,3,4,7,9,2,2,2行,方案1042
8,27,3,6,3,4,7,1,1,1,3行,方案1042
8,27,3,6,6,6,7,5,5,1,4行,方案1042
8,27,3,6,0,0,7,5,,1,5行,方案1042
8,27,3,0,0,0,,5,5,8,6行,方案1042
8,27,3,,,,,8,8,8,7行,方案1042
8,27,3,4,4,4,4,2,2,,0行,方案1043
8,27,3,4,,3,3,3,2,,1行,方案1043
8,27,3,7,3,3,5,5,2,2,2行,方案1043
8,27,3,7,8,8,5,0,0,0,3行,方案1043
8,27,3,7,6,8,5,5,0,0,4行,方案1043
8,27,3,7,6,8,9,9,,1,5行,方案1043
8,27,3,6,6,6,,9,9,1,6行,方案1043
8,27,3,,,,,1,1,1,7行,方案1043
8,27,3,4,4,4,4,2,2,,0行,方案1044
8,27,3,4,,0,0,0,2,,1行,方案1044
8,27,3,3,3,3,0,0,2,2,2行,方案1044
8,27,3,7,6,3,3,8,8,8,3行,方案1044
8,27,3,7,6,6,6,5,5,8,4行,方案1044
8,27,3,7,6,9,9,5,,1,5行,方案1044
8,27,3,7,9,9,,5,5,1,6行,方案1044
8,27,3,,,,,1,1,1,7行,方案1044
8,27,3,3,4,4,9,2,2,,0行,方案1045
8,27,3,3,,4,9,9,2,,1行,方案1045
8,27,3,3,3,4,7,9,2,2,2行,方案1045
8,27,3,6,3,4,7,8,8,8,3行,方案1045
8,27,3,6,6,6,7,5,5,8,4行,方案1045
8,27,3,6,0,0,7,5,,1,5行,方案1045
8,27,3,0,0,0,,5,5,1,6行,方案1045
8,27,3,,,,,1,1,1,7行,方案1045
8,27,3,4,4,4,4,2,2,,0行,方案1046
8,27,3,7,,5,4,5,2,,1行,方案1046
8,27,3,7,6,5,5,5,2,2,2行,方案1046
8,27,3,7,6,6,6,0,0,0,3行,方案1046
8,27,3,7,6,3,3,3,0,0,4行,方案1046
8,27,3,8,3,3,9,9,,1,5行,方案1046
8,27,3,8,8,8,,9,9,1,6行,方案1046
8,27,3,,,,,1,1,1,7行,方案1046
8,27,3,7,7,7,7,5,5,,0行,方案1047
8,27,3,2,,6,6,6,5,,1行,方案1047
8,27,3,2,2,2,6,5,5,0,2行,方案1047
8,27,3,4,3,2,6,8,0,0,3行,方案1047
8,27,3,4,3,8,8,8,0,0,4行,方案1047
8,27,3,4,3,3,9,9,,1,5行,方案1047
8,27,3,4,4,3,,9,9,1,6行,方案1047
8,27,3,,,,,1,1,1,7行,方案1047
8,27,3,8,3,3,3,2,2,,0行,方案1048
8,27,3,8,,6,3,3,2,,1行,方案1048
8,27,3,8,8,6,6,6,2,2,2行,方案1048
8,27,3,0,0,6,4,4,4,4,3行,方案1048
8,27,3,0,0,7,7,7,7,4,4行,方案1048
8,27,3,5,0,5,9,9,,1,5行,方案1048
8,27,3,5,5,5,,9,9,1,6行,方案1048
8,27,3,,,,,1,1,1,7行,方案1048
8,27,3,7,7,7,7,2,2,,0行,方案1049
8,27,3,6,,0,0,0,2,,1行,方案1049
8,27,3,6,6,6,0,0,2,2,2行,方案1049
8,27,3,6,3,9,4,4,4,4,3行,方案1049
8,27,3,8,3,9,9,5,5,4,4行,方案1049
8,27,3,8,3,3,9,5,,1,5行,方案1049
8,27,3,8,8,3,,5,5,1,6行,方案1049
8,27,3,,,,,1,1,1,7行,方案1049
8,27,3,7,7,7,7,2,2,,0行,方案1050
8,27,3,3,,8,8,8,2,,1行,方案1050
8,27,3,3,6,6,6,8,2,2,2行,方案1050
8,27,3,3,3,6,4,4,4,4,3行,方案1050
8,27,3,0,3,6,9,5,5,4,4行,方案1050
8,27,3,0,0,9,9,5,,1,5行,方案1050
8,27,3,0,0,9,,5,5,1,6行,方案1050
8,27,3,,,,,1,1,1,7行,方案1050
8,27,3,7,7,7,7,2,2,,0行,方案1051
8,27,3,4,,5,5,5,2,,1行,方案1051
8,27,3,4,9,5,6,5,2,2,2行,方案1051
8,27,3,4,9,9,6,6,6,8,3行,方案1051
8,27,3,4,4,9,6,8,8,8,4行,方案1051
8,27,3,0,0,3,3,3,,1,5行,方案1051
8,27,3,0,0,0,,3,3,1,6行,方案1051
8,27,3,,,,,1,1,1,7行,方案1051
8,27,3,5,5,5,0,2,2,,0行,方案1052
8,27,3,5,,5,0,0,2,,1行,方案1052
8,27,3,4,4,6,0,0,2,2,2行,方案1052
8,27,3,7,4,6,6,6,3,3,3行,方案1052
8,27,3,7,4,6,3,3,3,8,4行,方案1052
8,27,3,7,4,9,9,1,,8,5行,方案1052
8,27,3,7,9,9,,1,8,8,6行,方案1052
8,27,3,,,,,1,1,1,7行,方案1052
8,27,3,4,4,5,5,5,8,,0行,方案1053
8,27,3,4,,5,6,5,8,,1行,方案1053
8,27,3,4,6,6,6,2,8,8,2行,方案1053
8,27,3,4,9,9,6,2,2,2,3行,方案1053
8,27,3,9,9,7,7,7,7,2,4行,方案1053
8,27,3,0,0,3,3,3,,1,5行,方案1053
8,27,3,0,0,0,,3,3,1,6行,方案1053
8,27,3,,,,,1,1,1,7行,方案1053
8,27,3,4,4,4,4,9,8,,0行,方案1054
8,27,3,4,,6,9,9,8,,1行,方案1054
8,27,3,5,5,6,9,2,8,8,2行,方案1054
8,27,3,5,6,6,6,2,2,2,3行,方案1054
8,27,3,5,5,7,7,7,7,2,4行,方案1054
8,27,3,0,0,3,3,3,,1,5行,方案1054
8,27,3,0,0,0,,3,3,1,6行,方案1054
8,27,3,,,,,1,1,1,7行,方案1054
8,27,3,5,5,4,4,4,4,,0行,方案1055
8,27,3,5,,4,0,9,9,,1行,方案1055
8,27,3,5,5,0,0,2,9,9,2行,方案1055
8,27,3,8,8,0,0,2,2,2,3行,方案1055
8,27,3,8,6,7,7,7,7,2,4行,方案1055
8,27,3,8,6,3,3,3,,1,5行,方案1055
8,27,3,6,6,6,,3,3,1,6行,方案1055
8,27,3,,,,,1,1,1,7行,方案1055
8,27,3,8,0,0,0,2,2,,0行,方案1056
8,27,3,8,,0,0,2,3,,1行,方案1056
8,27,3,8,8,4,2,2,3,3,2行,方案1056
8,27,3,7,6,4,4,4,4,3,3行,方案1056
8,27,3,7,6,6,6,5,5,3,4行,方案1056
8,27,3,7,6,9,9,5,,1,5行,方案1056
8,27,3,7,9,9,,5,5,1,6行,方案1056
8,27,3,,,,,1,1,1,7行,方案1056
8,27,3,4,4,3,9,2,2,,0行,方案1057
8,27,3,4,,3,9,9,2,,1行,方案1057
8,27,3,4,3,3,7,9,2,2,2行,方案1057
8,27,3,4,3,6,7,8,8,8,3行,方案1057
8,27,3,6,6,6,7,8,5,5,4行,方案1057
8,27,3,0,0,6,7,1,,5,5行,方案1057
8,27,3,0,0,0,,1,5,5,6行,方案1057
8,27,3,,,,,1,1,1,7行,方案1057
8,27,3,3,4,4,9,2,2,,0行,方案1058
8,27,3,3,,4,9,9,2,,1行,方案1058
8,27,3,3,3,4,7,9,2,2,2行,方案1058
8,27,3,6,3,4,7,8,8,8,3行,方案1058
8,27,3,6,6,6,7,8,5,5,4行,方案1058
8,27,3,6,0,0,7,1,,5,5行,方案1058
8,27,3,0,0,0,,1,5,5,6行,方案1058
8,27,3,,,,,1,1,1,7行,方案1058
8,27,3,7,7,7,7,2,2,,0行,方案1059
8,27,3,6,,8,8,8,2,,1行,方案1059
8,27,3,6,6,6,4,8,2,2,2行,方案1059
8,27,3,6,3,3,4,4,4,4,3行,方案1059
8,27,3,0,0,3,3,3,5,5,4行,方案1059
8,27,3,0,0,9,9,1,,5,5行,方案1059
8,27,3,0,9,9,,1,5,5,6行,方案1059
8,27,3,,,,,1,1,1,7行,方案1059
8,27,3,7,7,7,7,2,2,,0行,方案1060
8,27,3,4,,9,0,0,2,,1行,方案1060
8,27,3,4,9,9,0,0,2,2,2行,方案1060
8,27,3,4,9,6,0,3,3,3,3行,方案1060
8,27,3,4,4,6,3,3,5,5,4行,方案1060
8,27,3,8,6,6,6,1,,5,5行,方案1060
8,27,3,8,8,8,,1,5,5,6行,方案1060
8,27,3,,,,,1,1,1,7行,方案1060
8,27,3,4,4,4,4,2,2,,0行,方案1061
8,27,3,4,,8,8,8,2,,1行,方案1061
8,27,3,6,6,6,9,8,2,2,2行,方案1061
8,27,3,7,6,9,9,3,3,3,3行,方案1061
8,27,3,7,6,9,3,3,5,5,4行,方案1061
8,27,3,7,0,0,0,1,,5,5行,方案1061
8,27,3,7,0,0,,1,5,5,6行,方案1061
8,27,3,,,,,1,1,1,7行,方案1061
8,27,3,4,4,4,4,2,2,,0行,方案1062
8,27,3,4,,9,0,0,2,,1行,方案1062
8,27,3,7,9,9,0,0,2,2,2行,方案1062
8,27,3,7,9,8,0,3,3,3,3行,方案1062
8,27,3,7,6,8,3,3,5,5,4行,方案1062
8,27,3,7,6,8,8,1,,5,5行,方案1062
8,27,3,6,6,6,,1,5,5,6行,方案1062
8,27,3,,,,,1,1,1,7行,方案1062
8,27,3,8,8,7,9,2,2,,0行,方案1063
8,27,3,8,,7,9,9,2,,1行,方案1063
8,27,3,8,3,7,4,9,2,2,2行,方案1063
8,27,3,3,3,7,4,4,4,4,3行,方案1063
8,27,3,3,6,0,0,0,5,5,4行,方案1063
8,27,3,3,6,0,0,1,,5,5行,方案1063
8,27,3,6,6,6,,1,5,5,6行,方案1063
8,27,3,,,,,1,1,1,7行,方案1063
8,27,3,8,8,4,4,4,4,,0行,方案1064
8,27,3,8,,9,9,2,4,,1行,方案1064
8,27,3,8,9,9,6,2,2,2,2行,方案1064
8,27,3,7,6,6,6,0,0,2,3行,方案1064
8,27,3,7,5,5,6,0,0,0,4行,方案1064
8,27,3,7,5,3,3,3,,1,5行,方案1064
8,27,3,7,5,5,,3,3,1,6行,方案1064
8,27,3,,,,,1,1,1,7行,方案1064
8,27,3,4,4,7,5,5,5,,0行,方案1065
8,27,3,4,,7,5,2,5,,1行,方案1065
8,27,3,4,6,7,8,2,2,2,2行,方案1065
8,27,3,4,6,7,8,9,9,2,3行,方案1065
8,27,3,6,6,6,8,8,9,9,4行,方案1065
8,27,3,0,0,3,3,3,,1,5行,方案1065
8,27,3,0,0,0,,3,3,1,6行,方案1065
8,27,3,,,,,1,1,1,7行,方案1065
8,27,3,4,4,7,5,5,5,,0行,方案1066
8,27,3,4,,7,5,2,5,,1行,方案1066
8,27,3,4,8,7,6,2,2,2,2行,方案1066
8,27,3,4,8,7,6,9,9,2,3行,方案1066
8,27,3,8,8,6,6,6,9,9,4行,方案1066
8,27,3,0,0,3,3,3,,1,5行,方案1066
8,27,3,0,0,0,,3,3,1,6行,方案1066
8,27,3,,,,,1,1,1,7行,方案1066
8,27,3,7,4,4,5,5,5,,0行,方案1067
8,27,3,7,,4,5,2,5,,1行,方案1067
8,27,3,7,8,4,6,2,2,2,2行,方案1067
8,27,3,7,8,4,6,9,9,2,3行,方案1067
8,27,3,8,8,6,6,6,9,9,4行,方案1067
8,27,3,0,0,3,3,3,,1,5行,方案1067
8,27,3,0,0,0,,3,3,1,6行,方案1067
8,27,3,,,,,1,1,1,7行,方案1067
8,27,3,5,5,0,0,2,2,,0行,方案1068
8,27,3,5,,0,0,2,3,,1行,方案1068
8,27,3,5,5,0,2,2,3,3,2行,方案1068
8,27,3,7,6,4,4,4,4,3,3行,方案1068
8,27,3,7,6,6,6,8,4,3,4行,方案1068
8,27,3,7,6,9,9,8,,1,5行,方案1068
8,27,3,7,9,9,,8,8,1,6行,方案1068
8,27,3,,,,,1,1,1,7行,方案1068
8,27,3,8,8,4,4,4,4,,0行,方案1069
8,27,3,8,,4,2,2,3,,1行,方案1069
8,27,3,8,9,9,7,2,3,3,2行,方案1069
8,27,3,9,9,6,7,2,2,3,3行,方案1069
8,27,3,6,6,6,7,5,5,3,4行,方案1069
8,27,3,0,0,6,7,5,,1,5行,方案1069
8,27,3,0,0,0,,5,5,1,6行,方案1069
8,27,3,,,,,1,1,1,7行,方案1069
8,27,3,5,5,0,0,8,8,,0行,方案1070
8,27,3,5,,0,0,8,3,,1行,方案1070
8,27,3,5,5,0,2,8,3,3,2行,方案1070
8,27,3,7,4,6,2,2,2,3,3行,方案1070
8,27,3,7,4,6,6,6,2,3,4行,方案1070
8,27,3,7,4,6,9,9,,1,5行,方案1070
8,27,3,7,4,4,,9,9,1,6行,方案1070
8,27,3,,,,,1,1,1,7行,方案1070
8,27,3,5,5,0,0,2,2,,0行,方案1071
8,27,3,5,,0,0,2,3,,1行,方案1071
8,27,3,5,5,0,2,2,3,3,2行,方案1071
8,27,3,7,4,6,8,8,8,3,3行,方案1071
8,27,3,7,4,6,6,6,8,3,4行,方案1071
8,27,3,7,4,6,9,9,,1,5行,方案1071
8,27,3,7,4,4,,9,9,1,6行,方案1071
8,27,3,,,,,1,1,1,7行,方案1071
8,27,3,4,4,4,4,2,2,,0行,方案1072
8,27,3,5,,5,4,2,3,,1行,方案1072
8,27,3,5,5,5,2,2,3,3,2行,方案1072
8,27,3,6,7,7,7,7,8,3,3行,方案1072
8,27,3,6,6,6,8,8,8,3,4行,方案1072
8,27,3,6,0,0,9,9,,1,5行,方案1072
8,27,3,0,0,0,,9,9,1,6行,方案1072
8,27,3,,,,,1,1,1,7行,方案1072
8,27,3,5,5,0,0,2,2,,0行,方案1073
8,27,3,5,,0,0,2,3,,1行,方案1073
8,27,3,5,5,0,2,2,3,3,2行,方案1073
8,27,3,8,8,7,7,7,7,3,3行,方案1073
8,27,3,8,6,4,4,4,4,3,4行,方案1073
8,27,3,8,6,4,9,9,,1,5行,方案1073
8,27,3,6,6,6,,9,9,1,6行,方案1073
8,27,3,,,,,1,1,1,7行,方案1073
8,27,3,5,5,0,8,8,8,,0行,方案1074
8,27,3,5,,0,0,2,8,,1行,方案1074
8,27,3,5,5,0,0,2,2,2,2行,方案1074
8,27,3,7,4,6,3,3,3,2,3行,方案1074
8,27,3,7,4,6,6,6,3,3,4行,方案1074
8,27,3,7,4,6,9,9,,1,5行,方案1074
8,27,3,7,4,4,,9,9,1,6行,方案1074
8,27,3,,,,,1,1,1,7行,方案1074
8,27,3,5,5,5,9,2,2,,0行,方案1075
8,27,3,5,,5,9,9,2,,1行,方案1075
8,27,3,7,0,0,8,9,2,2,2行,方案1075
8,27,3,7,0,0,8,8,8,4,3行,方案1075
8,27,3,7,6,0,4,4,4,4,4行,方案1075
8,27,3,7,6,3,3,3,,1,5行,方案1075
8,27,3,6,6,6,,3,3,1,6行,方案1075
8,27,3,,,,,1,1,1,7行,方案1075
8,27,3,5,5,9,9,2,2,,0行,方案1076
8,27,3,5,,7,9,9,2,,1行,方案1076
8,27,3,5,5,7,0,0,2,2,2行,方案1076
8,27,3,8,8,7,0,0,0,4,3行,方案1076
8,27,3,8,6,7,4,4,4,4,4行,方案1076
8,27,3,8,6,3,3,3,,1,5行,方案1076
8,27,3,6,6,6,,3,3,1,6行,方案1076
8,27,3,,,,,1,1,1,7行,方案1076
8,27,3,4,4,4,4,3,3,,0行,方案1077
8,27,3,4,,3,3,3,9,,1行,方案1077
8,27,3,7,8,8,8,9,9,0,2行,方案1077
8,27,3,7,8,5,5,9,0,0,3行,方案1077
8,27,3,7,6,5,2,2,0,0,4行,方案1077
8,27,3,7,6,5,5,2,,1,5行,方案1077
8,27,3,6,6,6,,2,2,1,6行,方案1077
8,27,3,,,,,1,1,1,7行,方案1077
8,27,3,8,8,6,0,0,0,,0行,方案1078
8,27,3,8,,6,0,0,3,,1行,方案1078
8,27,3,8,6,6,6,9,3,3,2行,方案1078
8,27,3,7,4,5,5,9,9,3,3行,方案1078
8,27,3,7,4,5,2,2,9,3,4行,方案1078
8,27,3,7,4,5,5,2,,1,5行,方案1078
8,27,3,7,4,4,,2,2,1,6行,方案1078
8,27,3,,,,,1,1,1,7行,方案1078
8,27,3,8,6,6,6,0,3,,0行,方案1079
8,27,3,8,,6,0,0,3,,1行,方案1079
8,27,3,8,8,6,0,0,3,3,2行,方案1079
8,27,3,7,4,5,5,9,9,3,3行,方案1079
8,27,3,7,4,5,2,2,9,9,4行,方案1079
8,27,3,7,4,5,5,2,,1,5行,方案1079
8,27,3,7,4,4,,2,2,1,6行,方案1079
8,27,3,,,,,1,1,1,7行,方案1079
8,27,3,7,7,7,7,3,3,,0行,方案1080
8,27,3,4,,3,3,3,9,,1行,方案1080
8,27,3,4,5,5,5,9,9,0,2行,方案1080
8,27,3,4,5,6,5,9,0,0,3行,方案1080
8,27,3,4,4,6,2,2,0,0,4行,方案1080
8,27,3,8,6,6,6,2,,1,5行,方案1080
8,27,3,8,8,8,,2,2,1,6行,方案1080
8,27,3,,,,,1,1,1,7行,方案1080
8,27,3,7,7,7,7,3,3,,0行,方案1081
8,27,3,4,,3,3,3,9,,1行,方案1081
8,27,3,4,4,4,4,9,9,0,2行,方案1081
8,27,3,8,8,5,5,9,0,0,3行,方案1081
8,27,3,8,6,5,2,2,0,0,4行,方案1081
8,27,3,8,6,5,5,2,,1,5行,方案1081
8,27,3,6,6,6,,2,2,1,6行,方案1081
8,27,3,,,,,1,1,1,7行,方案1081
8,27,3,5,5,8,8,8,2,,0行,方案1082
8,27,3,5,,8,2,2,2,,1行,方案1082
8,27,3,5,5,6,2,0,0,0,2行,方案1082
8,27,3,4,3,6,6,6,0,0,3行,方案1082
8,27,3,4,3,6,7,7,7,7,4行,方案1082
8,27,3,4,3,3,9,9,,1,5行,方案1082
8,27,3,4,4,3,,9,9,1,6行,方案1082
8,27,3,,,,,1,1,1,7行,方案1082
8,27,3,4,4,4,4,2,2,,0行,方案1083
8,27,3,4,,6,6,6,2,,1行,方案1083
8,27,3,3,0,0,6,8,2,2,2行,方案1083
8,27,3,3,0,0,6,8,8,8,3行,方案1083
8,27,3,3,3,0,7,7,7,7,4行,方案1083
8,27,3,5,3,5,9,9,,1,5行,方案1083
8,27,3,5,5,5,,9,9,1,6行,方案1083
8,27,3,,,,,1,1,1,7行,方案1083
8,27,3,4,4,4,4,2,2,,0行,方案1084
8,27,3,4,,6,6,6,2,,1行,方案1084
8,27,3,0,0,3,6,8,2,2,2行,方案1084
8,27,3,0,0,3,6,8,8,8,3行,方案1084
8,27,3,0,3,3,7,7,7,7,4行,方案1084
8,27,3,5,3,5,9,9,,1,5行,方案1084
8,27,3,5,5,5,,9,9,1,6行,方案1084
8,27,3,,,,,1,1,1,7行,方案1084
8,27,3,4,4,4,4,2,2,,0行,方案1085
8,27,3,4,,8,8,8,2,,1行,方案1085
8,27,3,5,5,8,3,3,2,2,2行,方案1085
8,27,3,5,6,6,6,3,3,3,3行,方案1085
8,27,3,5,5,6,7,7,7,7,4行,方案1085
8,27,3,0,0,6,9,9,,1,5行,方案1085
8,27,3,0,0,0,,9,9,1,6行,方案1085
8,27,3,,,,,1,1,1,7行,方案1085
8,27,3,4,4,3,5,5,5,,0行,方案1086
